audit_ts,operation,username,before,after
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 10.14, 'order_id': 10366, 'ship_via': 2, 'ship_city': 'Barcelona', 'ship_name': 'Galería del gastronómo', 'is_shipped': True, 'order_date': '1996-11-28', 'customer_id': 'GALED                                                                                                                                                                                                                                                           ', 'employee_id': 8, 'ship_region': None, 'total_price': 94.14, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Rambla de Cataluña, 23', 'ship_country': 'Spain', 'shipped_date': '1996-12-30', 'required_date': '1997-01-09', 'total_discount': 0, 'ship_postal_code': '8022', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 10.14, 'order_id': 10366, 'ship_via': 2, 'ship_city': 'Barcelona', 'ship_name': 'Galería del gastronómo', 'is_shipped': True, 'order_date': '1996-11-28', 'customer_id': 'GALED                                                                                                                                                                                                                                                           ', 'employee_id': 8, 'ship_region': None, 'total_price': 62.14, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Rambla de Cataluña, 23', 'ship_country': 'Spain', 'shipped_date': '1996-12-30', 'required_date': '1997-01-09', 'total_discount': 0, 'ship_postal_code': '8022', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 13.55, 'order_id': 10367, 'ship_via': 3, 'ship_city': 'Århus', 'ship_name': 'Vaffeljernet', 'is_shipped': True, 'order_date': '1996-11-28', 'customer_id': 'VAFFE                                                                                                                                                                                                                                                           ', 'employee_id': 7, 'ship_region': None, 'total_price': 265.55, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Smagsloget 45', 'ship_country': 'Denmark', 'shipped_date': '1996-12-02', 'required_date': '1996-12-26', 'total_discount': 0, 'ship_postal_code': '8200', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 13.55, 'order_id': 10367, 'ship_via': 3, 'ship_city': 'Århus', 'ship_name': 'Vaffeljernet', 'is_shipped': True, 'order_date': '1996-11-28', 'customer_id': 'VAFFE                                                                                                                                                                                                                                                           ', 'employee_id': 7, 'ship_region': None, 'total_price': 416.75, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Smagsloget 45', 'ship_country': 'Denmark', 'shipped_date': '1996-12-02', 'required_date': '1996-12-26', 'total_discount': 0, 'ship_postal_code': '8200', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 13.55, 'order_id': 10367, 'ship_via': 3, 'ship_city': 'Århus', 'ship_name': 'Vaffeljernet', 'is_shipped': True, 'order_date': '1996-11-28', 'customer_id': 'VAFFE                                                                                                                                                                                                                                                           ', 'employee_id': 7, 'ship_region': None, 'total_price': 86.35, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Smagsloget 45', 'ship_country': 'Denmark', 'shipped_date': '1996-12-02', 'required_date': '1996-12-26', 'total_discount': 0, 'ship_postal_code': '8200', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 13.55, 'order_id': 10367, 'ship_via': 3, 'ship_city': 'Århus', 'ship_name': 'Vaffeljernet', 'is_shipped': True, 'order_date': '1996-11-28', 'customer_id': 'VAFFE                                                                                                                                                                                                                                                           ', 'employee_id': 7, 'ship_region': None, 'total_price': 119.75, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Smagsloget 45', 'ship_country': 'Denmark', 'shipped_date': '1996-12-02', 'required_date': '1996-12-26', 'total_discount': 0, 'ship_postal_code': '8200', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 101.95, 'order_id': 10368, 'ship_via': 2, 'ship_city': 'Graz', 'ship_name': 'Ernst Handel', 'is_shipped': True, 'order_date': '1996-11-29', 'customer_id': 'ERNSH                                                                                                                                                                                                                                                           ', 'employee_id': 2, 'ship_region': None, 'total_price': 141.45, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Kirchgasse 6', 'ship_country': 'Austria', 'shipped_date': '1996-12-02', 'required_date': '1996-12-27', 'total_discount': 0.5, 'ship_postal_code': '8010', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 101.95, 'order_id': 10368, 'ship_via': 2, 'ship_city': 'Graz', 'ship_name': 'Ernst Handel', 'is_shipped': True, 'order_date': '1996-11-29', 'customer_id': 'ERNSH                                                                                                                                                                                                                                                           ', 'employee_id': 2, 'ship_region': None, 'total_price': 491.95, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Kirchgasse 6', 'ship_country': 'Austria', 'shipped_date': '1996-12-02', 'required_date': '1996-12-27', 'total_discount': 0, 'ship_postal_code': '8010', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 101.95, 'order_id': 10368, 'ship_via': 2, 'ship_city': 'Graz', 'ship_name': 'Ernst Handel', 'is_shipped': True, 'order_date': '1996-11-29', 'customer_id': 'ERNSH                                                                                                                                                                                                                                                           ', 'employee_id': 2, 'ship_region': None, 'total_price': 573.85, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Kirchgasse 6', 'ship_country': 'Austria', 'shipped_date': '1996-12-02', 'required_date': '1996-12-27', 'total_discount': 1.3, 'ship_postal_code': '8010', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 101.95, 'order_id': 10368, 'ship_via': 2, 'ship_city': 'Graz', 'ship_name': 'Ernst Handel', 'is_shipped': True, 'order_date': '1996-11-29', 'customer_id': 'ERNSH                                                                                                                                                                                                                                                           ', 'employee_id': 2, 'ship_region': None, 'total_price': 1029.45, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Kirchgasse 6', 'ship_country': 'Austria', 'shipped_date': '1996-12-02', 'required_date': '1996-12-27', 'total_discount': 3.5, 'ship_postal_code': '8010', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 195.68, 'order_id': 10369, 'ship_via': 2, 'ship_city': 'Lander', 'ship_name': 'Split Rail Beer & Ale', 'is_shipped': True, 'order_date': '1996-12-02', 'customer_id': 'SPLIR                                                                                                                                                                                                                                                           ', 'employee_id': 8, 'ship_region': 'WY', 'total_price': 2175.68, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'P.O. Box 555', 'ship_country': 'USA', 'shipped_date': '1996-12-09', 'required_date': '1996-12-30', 'total_discount': 0, 'ship_postal_code': '82520', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 195.68, 'order_id': 10369, 'ship_via': 2, 'ship_city': 'Lander', 'ship_name': 'Split Rail Beer & Ale', 'is_shipped': True, 'order_date': '1996-12-02', 'customer_id': 'SPLIR                                                                                                                                                                                                                                                           ', 'employee_id': 8, 'ship_region': 'WY', 'total_price': 738.38, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'P.O. Box 555', 'ship_country': 'USA', 'shipped_date': '1996-12-09', 'required_date': '1996-12-30', 'total_discount': 4.5, 'ship_postal_code': '82520', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 1.17, 'order_id': 10370, 'ship_via': 2, 'ship_city': 'Bern', 'ship_name': 'Chop-suey Chinese', 'is_shipped': True, 'order_date': '1996-12-03', 'customer_id': 'CHOPS                                                                                                                                                                                                                                                           ', 'employee_id': 6, 'ship_region': None, 'total_price': 214.92, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Hauptstr. 31', 'ship_country': 'Switzerland', 'shipped_date': '1996-12-27', 'required_date': '1996-12-31', 'total_discount': 2.25, 'ship_postal_code': '3012', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 1.17, 'order_id': 10370, 'ship_via': 2, 'ship_city': 'Bern', 'ship_name': 'Chop-suey Chinese', 'is_shipped': True, 'order_date': '1996-12-03', 'customer_id': 'CHOPS                                                                                                                                                                                                                                                           ', 'employee_id': 6, 'ship_region': None, 'total_price': 158.17, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Hauptstr. 31', 'ship_country': 'Switzerland', 'shipped_date': '1996-12-27', 'required_date': '1996-12-31', 'total_discount': 3, 'ship_postal_code': '3012', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 1.17, 'order_id': 10370, 'ship_via': 2, 'ship_city': 'Bern', 'ship_name': 'Chop-suey Chinese', 'is_shipped': True, 'order_date': '1996-12-03', 'customer_id': 'CHOPS                                                                                                                                                                                                                                                           ', 'employee_id': 6, 'ship_region': None, 'total_price': 799.17, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Hauptstr. 31', 'ship_country': 'Switzerland', 'shipped_date': '1996-12-27', 'required_date': '1996-12-31', 'total_discount': 0, 'ship_postal_code': '3012', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 0.45, 'order_id': 10371, 'ship_via': 1, 'ship_city': 'Toulouse', 'ship_name': ""La maison d'Asie"", 'is_shipped': True, 'order_date': '1996-12-03', 'customer_id': 'LAMAI                                                                                                                                                                                                                                                           ', 'employee_id': 1, 'ship_region': None, 'total_price': 90.45, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': '1 rue Alsace-Lorraine', 'ship_country': 'France', 'shipped_date': '1996-12-24', 'required_date': '1996-12-31', 'total_discount': 1.2, 'ship_postal_code': '31000', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 890.78, 'order_id': 10372, 'ship_via': 2, 'ship_city': 'Sao Paulo', 'ship_name': 'Queen Cozinha', 'is_shipped': True, 'order_date': '1996-12-04', 'customer_id': 'QUEEN                                                                                                                                                                                                                                                           ', 'employee_id': 5, 'ship_region': 'SP', 'total_price': 1665.38, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Alameda dos Canàrios, 891', 'ship_country': 'Brazil', 'shipped_date': '1996-12-09', 'required_date': '1997-01-01', 'total_discount': 3, 'ship_postal_code': '05487-020', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 890.78, 'order_id': 10372, 'ship_via': 2, 'ship_city': 'Sao Paulo', 'ship_name': 'Queen Cozinha', 'is_shipped': True, 'order_date': '1996-12-04', 'customer_id': 'QUEEN                                                                                                                                                                                                                                                           ', 'employee_id': 5, 'ship_region': 'SP', 'total_price': 2777.28, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Alameda dos Canàrios, 891', 'ship_country': 'Brazil', 'shipped_date': '1996-12-09', 'required_date': '1997-01-01', 'total_discount': 17.5, 'ship_postal_code': '05487-020', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 890.78, 'order_id': 10372, 'ship_via': 2, 'ship_city': 'Sao Paulo', 'ship_name': 'Queen Cozinha', 'is_shipped': True, 'order_date': '1996-12-04', 'customer_id': 'QUEEN                                                                                                                                                                                                                                                           ', 'employee_id': 5, 'ship_region': 'SP', 'total_price': 9312.78, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Alameda dos Canàrios, 891', 'ship_country': 'Brazil', 'shipped_date': '1996-12-09', 'required_date': '1997-01-01', 'total_discount': 10, 'ship_postal_code': '05487-020', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 890.78, 'order_id': 10372, 'ship_via': 2, 'ship_city': 'Sao Paulo', 'ship_name': 'Queen Cozinha', 'is_shipped': True, 'order_date': '1996-12-04', 'customer_id': 'QUEEN                                                                                                                                                                                                                                                           ', 'employee_id': 5, 'ship_region': 'SP', 'total_price': 2047.88, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Alameda dos Canàrios, 891', 'ship_country': 'Brazil', 'shipped_date': '1996-12-09', 'required_date': '1997-01-01', 'total_discount': 10.5, 'ship_postal_code': '05487-020', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 124.12, 'order_id': 10373, 'ship_via': 3, 'ship_city': 'Cork', 'ship_name': 'Hungry Owl All-Night Grocers', 'is_shipped': True, 'order_date': '1996-12-05', 'customer_id': 'HUNGO                                                                                                                                                                                                                                                           ', 'employee_id': 4, 'ship_region': 'Co. Cork', 'total_price': 956.12, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': '8 Johnstown Road', 'ship_country': 'Ireland', 'shipped_date': '1996-12-11', 'required_date': '1997-01-02', 'total_discount': 16, 'ship_postal_code': None, 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 124.12, 'order_id': 10373, 'ship_via': 3, 'ship_city': 'Cork', 'ship_name': 'Hungry Owl All-Night Grocers', 'is_shipped': True, 'order_date': '1996-12-05', 'customer_id': 'HUNGO                                                                                                                                                                                                                                                           ', 'employee_id': 4, 'ship_region': 'Co. Cork', 'total_price': 974.12, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': '8 Johnstown Road', 'ship_country': 'Ireland', 'shipped_date': '1996-12-11', 'required_date': '1997-01-02', 'total_discount': 10, 'ship_postal_code': None, 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 3.94, 'order_id': 10374, 'ship_via': 3, 'ship_city': 'Warszawa', 'ship_name': 'Wolski Zajazd', 'is_shipped': True, 'order_date': '1996-12-05', 'customer_id': 'WOLZA                                                                                                                                                                                                                                                           ', 'employee_id': 1, 'ship_region': None, 'total_price': 303.94, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'ul. Filtrowa 68', 'ship_country': 'Poland', 'shipped_date': '1996-12-09', 'required_date': '1997-01-02', 'total_discount': 0, 'ship_postal_code': '01-012', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 3.94, 'order_id': 10374, 'ship_via': 3, 'ship_city': 'Warszawa', 'ship_name': 'Wolski Zajazd', 'is_shipped': True, 'order_date': '1996-12-05', 'customer_id': 'WOLZA                                                                                                                                                                                                                                                           ', 'employee_id': 1, 'ship_region': None, 'total_price': 162.94, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'ul. Filtrowa 68', 'ship_country': 'Poland', 'shipped_date': '1996-12-09', 'required_date': '1997-01-02', 'total_discount': 0, 'ship_postal_code': '01-012', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 20.12, 'order_id': 10375, 'ship_via': 2, 'ship_city': 'Elgin', 'ship_name': 'Hungry Coyote Import Store', 'is_shipped': True, 'order_date': '1996-12-06', 'customer_id': 'HUNGC                                                                                                                                                                                                                                                           ', 'employee_id': 3, 'ship_region': 'OR', 'total_price': 299.12, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'City Center Plaza 516 Main St.', 'ship_country': 'USA', 'shipped_date': '1996-12-09', 'required_date': '1997-01-03', 'total_discount': 0, 'ship_postal_code': '97827', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 20.12, 'order_id': 10375, 'ship_via': 2, 'ship_city': 'Elgin', 'ship_name': 'Hungry Coyote Import Store', 'is_shipped': True, 'order_date': '1996-12-06', 'customer_id': 'HUNGC                                                                                                                                                                                                                                                           ', 'employee_id': 3, 'ship_region': 'OR', 'total_price': 79.12, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'City Center Plaza 516 Main St.', 'ship_country': 'USA', 'shipped_date': '1996-12-09', 'required_date': '1997-01-03', 'total_discount': 0, 'ship_postal_code': '97827', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 20.39, 'order_id': 10376, 'ship_via': 2, 'ship_city': 'Montréal', 'ship_name': 'Mère Paillarde', 'is_shipped': True, 'order_date': '1996-12-09', 'customer_id': 'MEREP                                                                                                                                                                                                                                                           ', 'employee_id': 1, 'ship_region': 'Québec', 'total_price': 438.29, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': '43 rue St. Laurent', 'ship_country': 'Canada', 'shipped_date': '1996-12-13', 'required_date': '1997-01-06', 'total_discount': 2.1, 'ship_postal_code': 'H1J 1C3', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 22.21, 'order_id': 10377, 'ship_via': 3, 'ship_city': 'London', 'ship_name': 'Seven Seas Imports', 'is_shipped': True, 'order_date': '1996-12-09', 'customer_id': 'SEVES                                                                                                                                                                                                                                                           ', 'employee_id': 1, 'ship_region': None, 'total_price': 307.21, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': '90 Wadhurst Rd.', 'ship_country': 'UK', 'shipped_date': '1996-12-13', 'required_date': '1997-01-06', 'total_discount': 3, 'ship_postal_code': 'OX15 4NB', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 22.21, 'order_id': 10377, 'ship_via': 3, 'ship_city': 'London', 'ship_name': 'Seven Seas Imports', 'is_shipped': True, 'order_date': '1996-12-09', 'customer_id': 'SEVES                                                                                                                                                                                                                                                           ', 'employee_id': 1, 'ship_region': None, 'total_price': 747.21, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': '90 Wadhurst Rd.', 'ship_country': 'UK', 'shipped_date': '1996-12-13', 'required_date': '1997-01-06', 'total_discount': 3, 'ship_postal_code': 'OX15 4NB', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 5.44, 'order_id': 10378, 'ship_via': 3, 'ship_city': 'Bräcke', 'ship_name': 'Folk och fä HB', 'is_shipped': True, 'order_date': '1996-12-10', 'customer_id': 'FOLKO                                                                                                                                                                                                                                                           ', 'employee_id': 5, 'ship_region': None, 'total_price': 108.64, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Åkergatan 24', 'ship_country': 'Sweden', 'shipped_date': '1996-12-19', 'required_date': '1997-01-07', 'total_discount': 0, 'ship_postal_code': 'S-844 67', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 45.03, 'order_id': 10379, 'ship_via': 1, 'ship_city': 'Rio de Janeiro', 'ship_name': 'Que Delícia', 'is_shipped': True, 'order_date': '1996-12-11', 'customer_id': 'QUEDE                                                                                                                                                                                                                                                           ', 'employee_id': 2, 'ship_region': 'RJ', 'total_price': 379.03, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Rua da Panificadora, 12', 'ship_country': 'Brazil', 'shipped_date': '1996-12-13', 'required_date': '1997-01-08', 'total_discount': 2, 'ship_postal_code': '02389-673', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 45.03, 'order_id': 10379, 'ship_via': 1, 'ship_city': 'Rio de Janeiro', 'ship_name': 'Que Delícia', 'is_shipped': True, 'order_date': '1996-12-11', 'customer_id': 'QUEDE                                                                                                                                                                                                                                                           ', 'employee_id': 2, 'ship_region': 'RJ', 'total_price': 105.83, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Rua da Panificadora, 12', 'ship_country': 'Brazil', 'shipped_date': '1996-12-13', 'required_date': '1997-01-08', 'total_discount': 0.8, 'ship_postal_code': '02389-673', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 45.03, 'order_id': 10379, 'ship_via': 1, 'ship_city': 'Rio de Janeiro', 'ship_name': 'Que Delícia', 'is_shipped': True, 'order_date': '1996-12-11', 'customer_id': 'QUEDE                                                                                                                                                                                                                                                           ', 'employee_id': 2, 'ship_region': 'RJ', 'total_price': 605.03, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Rua da Panificadora, 12', 'ship_country': 'Brazil', 'shipped_date': '1996-12-13', 'required_date': '1997-01-08', 'total_discount': 1.6, 'ship_postal_code': '02389-673', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 35.03, 'order_id': 10380, 'ship_via': 3, 'ship_city': 'Cork', 'ship_name': 'Hungry Owl All-Night Grocers', 'is_shipped': True, 'order_date': '1996-12-12', 'customer_id': 'HUNGO                                                                                                                                                                                                                                                           ', 'employee_id': 8, 'ship_region': 'Co. Cork', 'total_price': 395.03, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': '8 Johnstown Road', 'ship_country': 'Ireland', 'shipped_date': '1997-01-16', 'required_date': '1997-01-09', 'total_discount': 0, 'ship_postal_code': None, 'is_shipped_on_time': False}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 35.03, 'order_id': 10380, 'ship_via': 3, 'ship_city': 'Cork', 'ship_name': 'Hungry Owl All-Night Grocers', 'is_shipped': True, 'order_date': '1996-12-12', 'customer_id': 'HUNGO                                                                                                                                                                                                                                                           ', 'employee_id': 8, 'ship_region': 'Co. Cork', 'total_price': 557.03, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': '8 Johnstown Road', 'ship_country': 'Ireland', 'shipped_date': '1997-01-16', 'required_date': '1997-01-09', 'total_discount': 2, 'ship_postal_code': None, 'is_shipped_on_time': False}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 35.03, 'order_id': 10380, 'ship_via': 3, 'ship_city': 'Cork', 'ship_name': 'Hungry Owl All-Night Grocers', 'is_shipped': True, 'order_date': '1996-12-12', 'customer_id': 'HUNGO                                                                                                                                                                                                                                                           ', 'employee_id': 8, 'ship_region': 'Co. Cork', 'total_price': 405.83, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': '8 Johnstown Road', 'ship_country': 'Ireland', 'shipped_date': '1997-01-16', 'required_date': '1997-01-09', 'total_discount': 1.8, 'ship_postal_code': None, 'is_shipped_on_time': False}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 35.03, 'order_id': 10380, 'ship_via': 3, 'ship_city': 'Cork', 'ship_name': 'Hungry Owl All-Night Grocers', 'is_shipped': True, 'order_date': '1996-12-12', 'customer_id': 'HUNGO                                                                                                                                                                                                                                                           ', 'employee_id': 8, 'ship_region': 'Co. Cork', 'total_price': 197.63, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': '8 Johnstown Road', 'ship_country': 'Ireland', 'shipped_date': '1997-01-16', 'required_date': '1997-01-09', 'total_discount': 0.6, 'ship_postal_code': None, 'is_shipped_on_time': False}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 7.99, 'order_id': 10381, 'ship_via': 3, 'ship_city': 'Barquisimeto', 'ship_name': 'LILA-Supermercado', 'is_shipped': True, 'order_date': '1996-12-12', 'customer_id': 'LILAS                                                                                                                                                                                                                                                           ', 'employee_id': 3, 'ship_region': 'Lara', 'total_price': 119.99, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Carrera 52 con Ave. Bolívar #65-98 Llano Largo', 'ship_country': 'Venezuela', 'shipped_date': '1996-12-13', 'required_date': '1997-01-09', 'total_discount': 0, 'ship_postal_code': '3508', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 94.77, 'order_id': 10382, 'ship_via': 1, 'ship_city': 'Graz', 'ship_name': 'Ernst Handel', 'is_shipped': True, 'order_date': '1996-12-13', 'customer_id': 'ERNSH                                                                                                                                                                                                                                                           ', 'employee_id': 4, 'ship_region': None, 'total_price': 494.77, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Kirchgasse 6', 'ship_country': 'Austria', 'shipped_date': '1996-12-16', 'required_date': '1997-01-10', 'total_discount': 0, 'ship_postal_code': '8010', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 94.77, 'order_id': 10382, 'ship_via': 1, 'ship_city': 'Graz', 'ship_name': 'Ernst Handel', 'is_shipped': True, 'order_date': '1996-12-13', 'customer_id': 'ERNSH                                                                                                                                                                                                                                                           ', 'employee_id': 4, 'ship_region': None, 'total_price': 638.77, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Kirchgasse 6', 'ship_country': 'Austria', 'shipped_date': '1996-12-16', 'required_date': '1997-01-10', 'total_discount': 0, 'ship_postal_code': '8010', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 94.77, 'order_id': 10382, 'ship_via': 1, 'ship_city': 'Graz', 'ship_name': 'Ernst Handel', 'is_shipped': True, 'order_date': '1996-12-13', 'customer_id': 'ERNSH                                                                                                                                                                                                                                                           ', 'employee_id': 4, 'ship_region': None, 'total_price': 1480.77, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Kirchgasse 6', 'ship_country': 'Austria', 'shipped_date': '1996-12-16', 'required_date': '1997-01-10', 'total_discount': 0, 'ship_postal_code': '8010', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 94.77, 'order_id': 10382, 'ship_via': 1, 'ship_city': 'Graz', 'ship_name': 'Ernst Handel', 'is_shipped': True, 'order_date': '1996-12-13', 'customer_id': 'ERNSH                                                                                                                                                                                                                                                           ', 'employee_id': 4, 'ship_region': None, 'total_price': 544.77, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Kirchgasse 6', 'ship_country': 'Austria', 'shipped_date': '1996-12-16', 'required_date': '1997-01-10', 'total_discount': 0, 'ship_postal_code': '8010', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 94.77, 'order_id': 10382, 'ship_via': 1, 'ship_city': 'Graz', 'ship_name': 'Ernst Handel', 'is_shipped': True, 'order_date': '1996-12-13', 'customer_id': 'ERNSH                                                                                                                                                                                                                                                           ', 'employee_id': 4, 'ship_region': None, 'total_price': 214.77, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Kirchgasse 6', 'ship_country': 'Austria', 'shipped_date': '1996-12-16', 'required_date': '1997-01-10', 'total_discount': 0, 'ship_postal_code': '8010', 'is_shipped_on_time': True}"
2019-08-22 03:00:46.995782+00:00,INSERT,data_pipeline,,"{'freight': 34.24, 'order_id': 10383, 'ship_via': 3, 'ship_city': 'Colchester', 'ship_name': 'Around the Horn', 'is_shipped': True, 'order_date': '1996-12-16', 'customer_id': 'AROUT                                                                                                                                                                                                                                                           ', 'employee_id': 8, 'ship_region': 'Essex', 'total_price': 229.24, 'delivery_key': '45502607b8706d9874d408d798c3b211', 'ship_address': 'Brook Farm Stratford St. Mary', 'ship_country': 'UK', 'shipped_date': '1996-12-18', 'required_date': '1997-01-13', 'total_discount': 0, 'ship_postal_code': 'CO7 6JX', 'is_shipped_on_time': True}"
