order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,delivery_key,is_shipped,is_shipped_on_time,total_discount,total_price
10486,HILAA                                                                                                                                                                                                                                                           ,1,1997-03-26,1997-04-23,1997-04-02,2,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,45502607b8706d9874d408d798c3b211,True,True,0.0,114.529996871948
10486,HILAA                                                                                                                                                                                                                                                           ,1,1997-03-26,1997-04-23,1997-04-02,2,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,45502607b8706d9874d408d798c3b211,True,True,0.0,158.530000686646
10487,QUEEN                                                                                                                                                                                                                                                           ,2,1997-03-26,1997-04-23,1997-03-28,2,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,45502607b8706d9874d408d798c3b211,True,True,6.0,206.670001983643
10487,QUEEN                                                                                                                                                                                                                                                           ,2,1997-03-26,1997-04-23,1997-03-28,2,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,45502607b8706d9874d408d798c3b211,True,True,0.0,107.570000648499
10487,QUEEN                                                                                                                                                                                                                                                           ,2,1997-03-26,1997-04-23,1997-03-28,2,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,45502607b8706d9874d408d798c3b211,True,True,0.0,818.069988250732
10488,FRANK                                                                                                                                                                                                                                                           ,8,1997-03-27,1997-04-24,1997-04-02,2,4.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,45502607b8706d9874d408d798c3b211,True,True,4.00000005960464,240.930003643036
10488,FRANK                                                                                                                                                                                                                                                           ,8,1997-03-27,1997-04-24,1997-04-02,2,4.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,45502607b8706d9874d408d798c3b211,True,True,0.0,1324.92999982834
10489,PICCO                                                                                                                                                                                                                                                           ,6,1997-03-28,1997-04-25,1997-04-09,2,5.29,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,45502607b8706d9874d408d798c3b211,True,True,0.0,255.489993095398
10489,PICCO                                                                                                                                                                                                                                                           ,6,1997-03-28,1997-04-25,1997-04-09,2,5.29,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,45502607b8706d9874d408d798c3b211,True,True,3.75,253.539988517761
10490,HILAA                                                                                                                                                                                                                                                           ,7,1997-03-31,1997-04-28,1997-04-03,2,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,45502607b8706d9874d408d798c3b211,True,True,0.0,510.190002441406
10490,HILAA                                                                                                                                                                                                                                                           ,7,1997-03-31,1997-04-28,1997-04-03,2,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,45502607b8706d9874d408d798c3b211,True,True,0.0,2850.19000244141
10490,HILAA                                                                                                                                                                                                                                                           ,7,1997-03-31,1997-04-28,1997-04-03,2,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,45502607b8706d9874d408d798c3b211,True,True,0.0,433.389995574951
10491,FURIB                                                                                                                                                                                                                                                           ,8,1997-03-31,1997-04-28,1997-04-08,3,16.96,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,45502607b8706d9874d408d798c3b211,True,True,2.25000008940697,247.210004806519
10491,FURIB                                                                                                                                                                                                                                                           ,8,1997-03-31,1997-04-28,1997-04-08,3,16.96,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,45502607b8706d9874d408d798c3b211,True,True,1.05000004172325,88.7099990844727
10492,BOTTM                                                                                                                                                                                                                                                           ,3,1997-04-01,1997-04-29,1997-04-11,1,62.89,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,45502607b8706d9874d408d798c3b211,True,True,3.00000004470348,731.889976501465
10492,BOTTM                                                                                                                                                                                                                                                           ,3,1997-04-01,1997-04-29,1997-04-11,1,62.89,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,45502607b8706d9874d408d798c3b211,True,True,1.00000001490116,285.889991760254
10493,LAMAI                                                                                                                                                                                                                                                           ,4,1997-04-02,1997-04-30,1997-04-10,3,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,45502607b8706d9874d408d798c3b211,True,True,1.00000001490116,297.639988899231
10493,LAMAI                                                                                                                                                                                                                                                           ,4,1997-04-02,1997-04-30,1997-04-10,3,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,45502607b8706d9874d408d798c3b211,True,True,1.50000002235174,261.139983177185
10493,LAMAI                                                                                                                                                                                                                                                           ,4,1997-04-02,1997-04-30,1997-04-10,3,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,45502607b8706d9874d408d798c3b211,True,True,1.00000001490116,145.640000343323
10494,COMMI                                                                                                                                                                                                                                                           ,4,1997-04-02,1997-04-30,1997-04-09,2,65.99,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,45502607b8706d9874d408d798c3b211,True,True,0.0,977.989986419678
10495,LAUGB                                                                                                                                                                                                                                                           ,3,1997-04-03,1997-05-01,1997-04-11,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,45502607b8706d9874d408d798c3b211,True,True,0.0,76.6499981880188
10495,LAUGB                                                                                                                                                                                                                                                           ,3,1997-04-03,1997-05-01,1997-04-11,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,45502607b8706d9874d408d798c3b211,True,True,0.0,56.6499981880188
10495,LAUGB                                                                                                                                                                                                                                                           ,3,1997-04-03,1997-05-01,1997-04-11,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,45502607b8706d9874d408d798c3b211,True,True,0.0,158.64999628067
10496,TRADH                                                                                                                                                                                                                                                           ,7,1997-04-04,1997-05-02,1997-04-07,2,46.77,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,45502607b8706d9874d408d798c3b211,True,True,1.00000001490116,245.769996643066
10497,LEHMS                                                                                                                                                                                                                                                           ,7,1997-04-04,1997-05-02,1997-04-07,1,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,45502607b8706d9874d408d798c3b211,True,True,0.0,296.209989547729
10497,LEHMS                                                                                                                                                                                                                                                           ,7,1997-04-04,1997-05-02,1997-04-07,1,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,45502607b8706d9874d408d798c3b211,True,True,0.0,461.809993743896
10497,LEHMS                                                                                                                                                                                                                                                           ,7,1997-04-04,1997-05-02,1997-04-07,1,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,45502607b8706d9874d408d798c3b211,True,True,0.0,731.209980010986
10498,HILAA                                                                                                                                                                                                                                                           ,8,1997-04-07,1997-05-05,1997-04-11,2,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,45502607b8706d9874d408d798c3b211,True,True,0.0,121.749998092651
10498,HILAA                                                                                                                                                                                                                                                           ,8,1997-04-07,1997-05-05,1997-04-11,2,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,45502607b8706d9874d408d798c3b211,True,True,0.0,92.75
10498,HILAA                                                                                                                                                                                                                                                           ,8,1997-04-07,1997-05-05,1997-04-11,2,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,45502607b8706d9874d408d798c3b211,True,True,0.0,449.75
10499,LILAS                                                                                                                                                                                                                                                           ,4,1997-04-08,1997-05-06,1997-04-16,2,102.02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,45502607b8706d9874d408d798c3b211,True,True,0.0,1014.01996612549
10499,LILAS                                                                                                                                                                                                                                                           ,4,1997-04-08,1997-05-06,1997-04-16,2,102.02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,45502607b8706d9874d408d798c3b211,True,True,0.0,602.019996643066
10500,LAMAI                                                                                                                                                                                                                                                           ,6,1997-04-09,1997-05-07,1997-04-17,1,42.68,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,45502607b8706d9874d408d798c3b211,True,True,0.600000008940697,228.079998016357
10500,LAMAI                                                                                                                                                                                                                                                           ,6,1997-04-09,1997-05-07,1997-04-17,1,42.68,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,45502607b8706d9874d408d798c3b211,True,True,0.400000005960464,407.07999420166
10501,BLAUS                                                                                                                                                                                                                                                           ,9,1997-04-09,1997-05-07,1997-04-16,3,8.85,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,45502607b8706d9874d408d798c3b211,True,True,0.0,157.849996566772
10502,PERIC                                                                                                                                                                                                                                                           ,2,1997-04-10,1997-05-08,1997-04-29,1,69.32,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,45502607b8706d9874d408d798c3b211,True,True,0.0,266.119995117188
10502,PERIC                                                                                                                                                                                                                                                           ,2,1997-04-10,1997-05-08,1997-04-29,1,69.32,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,45502607b8706d9874d408d798c3b211,True,True,0.0,268.819999694824
10502,PERIC                                                                                                                                                                                                                                                           ,2,1997-04-10,1997-05-08,1997-04-29,1,69.32,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,45502607b8706d9874d408d798c3b211,True,True,0.0,489.319999694824
10503,HUNGO                                                                                                                                                                                                                                                           ,6,1997-04-11,1997-05-09,1997-04-16,2,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,45502607b8706d9874d408d798c3b211,True,True,0.0,1644.23999977112
10503,HUNGO                                                                                                                                                                                                                                                           ,6,1997-04-11,1997-05-09,1997-04-16,2,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,45502607b8706d9874d408d798c3b211,True,True,0.0,437.739984512329
10504,WHITC                                                                                                                                                                                                                                                           ,4,1997-04-11,1997-05-09,1997-04-18,3,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,45502607b8706d9874d408d798c3b211,True,True,0.0,287.130001068115
10504,WHITC                                                                                                                                                                                                                                                           ,4,1997-04-11,1997-05-09,1997-04-18,3,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,45502607b8706d9874d408d798c3b211,True,True,0.0,387.129993438721
10504,WHITC                                                                                                                                                                                                                                                           ,4,1997-04-11,1997-05-09,1997-04-18,3,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,45502607b8706d9874d408d798c3b211,True,True,0.0,179.130001068115
10504,WHITC                                                                                                                                                                                                                                                           ,4,1997-04-11,1997-05-09,1997-04-18,3,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,45502607b8706d9874d408d798c3b211,True,True,0.0,771.630001068115
10505,MEREP                                                                                                                                                                                                                                                           ,3,1997-04-14,1997-05-12,1997-04-21,3,7.13,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,45502607b8706d9874d408d798c3b211,True,True,0.0,155.029997825623
10506,KOENE                                                                                                                                                                                                                                                           ,9,1997-04-15,1997-05-13,1997-05-02,2,21.19,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,45502607b8706d9874d408d798c3b211,True,True,1.40000002086163,229.789995193481
10506,KOENE                                                                                                                                                                                                                                                           ,9,1997-04-15,1997-05-13,1997-05-02,2,21.19,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,45502607b8706d9874d408d798c3b211,True,True,1.80000002682209,271.389993667603
10507,ANTON                                                                                                                                                                                                                                                           ,7,1997-04-15,1997-05-13,1997-04-22,1,47.45,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,45502607b8706d9874d408d798c3b211,True,True,2.25000008940697,236.450006484985
10507,ANTON                                                                                                                                                                                                                                                           ,7,1997-04-15,1997-05-13,1997-04-22,1,47.45,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,45502607b8706d9874d408d798c3b211,True,True,2.25000008940697,735.199977874756
10508,OTTIK                                                                                                                                                                                                                                                           ,1,1997-04-16,1997-05-14,1997-05-13,2,4.99,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,45502607b8706d9874d408d798c3b211,True,True,0.0,184.989999771118
10508,OTTIK                                                                                                                                                                                                                                                           ,1,1997-04-16,1997-05-14,1997-05-13,2,4.99,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,45502607b8706d9874d408d798c3b211,True,True,0.0,64.9899997711182
10509,BLAUS                                                                                                                                                                                                                                                           ,4,1997-04-17,1997-05-15,1997-04-29,1,0.15,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,45502607b8706d9874d408d798c3b211,True,True,0.0,136.949995428324
10510,SAVEA                                                                                                                                                                                                                                                           ,6,1997-04-18,1997-05-16,1997-04-28,3,367.63,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,45502607b8706d9874d408d798c3b211,True,True,0.0,4824.0700378418
10510,SAVEA                                                                                                                                                                                                                                                           ,6,1997-04-18,1997-05-16,1997-04-28,3,367.63,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,45502607b8706d9874d408d798c3b211,True,True,3.60000005364418,643.03000831604
10511,BONAP                                                                                                                                                                                                                                                           ,4,1997-04-18,1997-05-16,1997-04-21,3,350.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,45502607b8706d9874d408d798c3b211,True,True,7.50000029802322,1443.14003372192
10511,BONAP                                                                                                                                                                                                                                                           ,4,1997-04-18,1997-05-16,1997-04-21,3,350.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,45502607b8706d9874d408d798c3b211,True,True,1.50000005960464,749.139999389648
10511,BONAP                                                                                                                                                                                                                                                           ,4,1997-04-18,1997-05-16,1997-04-21,3,350.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,45502607b8706d9874d408d798c3b211,True,True,7.50000029802322,1843.14003372192
10512,FAMIA                                                                                                                                                                                                                                                           ,7,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,45502607b8706d9874d408d798c3b211,True,True,1.35000005364418,110.180003404617
10512,FAMIA                                                                                                                                                                                                                                                           ,7,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,45502607b8706d9874d408d798c3b211,True,True,1.80000007152557,409.729981660843
10512,FAMIA                                                                                                                                                                                                                                                           ,7,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,45502607b8706d9874d408d798c3b211,True,True,0.900000035762787,59.6300022602081
10512,FAMIA                                                                                                                                                                                                                                                           ,7,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,45502607b8706d9874d408d798c3b211,True,True,1.50000005960464,47.0299990177155
10513,WANDK                                                                                                                                                                                                                                                           ,7,1997-04-22,1997-06-03,1997-04-28,1,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,45502607b8706d9874d408d798c3b211,True,True,10.0000001490116,1695.64996337891
10513,WANDK                                                                                                                                                                                                                                                           ,7,1997-04-22,1997-06-03,1997-04-28,1,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,45502607b8706d9874d408d798c3b211,True,True,8.00000011920929,497.650009155273
10513,WANDK                                                                                                                                                                                                                                                           ,7,1997-04-22,1997-06-03,1997-04-28,1,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,45502607b8706d9874d408d798c3b211,True,True,3.00000004470348,530.149990081787
10514,ERNSH                                                                                                                                                                                                                                                           ,3,1997-04-22,1997-05-20,1997-05-16,2,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,45502607b8706d9874d408d798c3b211,True,True,0.0,3449.95001220703
10514,ERNSH                                                                                                                                                                                                                                                           ,3,1997-04-22,1997-05-20,1997-05-16,2,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,45502607b8706d9874d408d798c3b211,True,True,0.0,3948.95001220703
10514,ERNSH                                                                                                                                                                                                                                                           ,3,1997-04-22,1997-05-20,1997-05-16,2,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,45502607b8706d9874d408d798c3b211,True,True,0.0,1177.45001220703
10514,ERNSH                                                                                                                                                                                                                                                           ,3,1997-04-22,1997-05-20,1997-05-16,2,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,45502607b8706d9874d408d798c3b211,True,True,0.0,1610.89998245239
10514,ERNSH                                                                                                                                                                                                                                                           ,3,1997-04-22,1997-05-20,1997-05-16,2,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,45502607b8706d9874d408d798c3b211,True,True,0.0,2385.94995880127
10515,QUICK                                                                                                                                                                                                                                                           ,2,1997-04-23,1997-05-07,1997-05-23,1,204.47,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,45502607b8706d9874d408d798c3b211,True,False,2.40000009536743,242.069999694824
10515,QUICK                                                                                                                                                                                                                                                           ,2,1997-04-23,1997-05-07,1997-05-23,1,204.47,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,45502607b8706d9874d408d798c3b211,True,False,0.0,1076.97003936768
10515,QUICK                                                                                                                                                                                                                                                           ,2,1997-04-23,1997-05-07,1997-05-23,1,204.47,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,45502607b8706d9874d408d798c3b211,True,False,12.600000500679,3047.86987304688
10515,QUICK                                                                                                                                                                                                                                                           ,2,1997-04-23,1997-05-07,1997-05-23,1,204.47,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,45502607b8706d9874d408d798c3b211,True,False,2.40000009536743,1754.06997680664
10515,QUICK                                                                                                                                                                                                                                                           ,2,1997-04-23,1997-05-07,1997-05-23,1,204.47,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,45502607b8706d9874d408d798c3b211,True,False,0.0,5472.47018432617
10516,HUNGO                                                                                                                                                                                                                                                           ,2,1997-04-24,1997-05-22,1997-05-01,3,62.78,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,45502607b8706d9874d408d798c3b211,True,True,2.5000000372529,1622.78003692627
10516,HUNGO                                                                                                                                                                                                                                                           ,2,1997-04-24,1997-05-22,1997-05-01,3,62.78,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,45502607b8706d9874d408d798c3b211,True,True,0.0,342.779998779297
10516,HUNGO                                                                                                                                                                                                                                                           ,2,1997-04-24,1997-05-22,1997-05-01,3,62.78,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,45502607b8706d9874d408d798c3b211,True,True,8.00000011920929,826.779937744141
10517,NORTS                                                                                                                                                                                                                                                           ,3,1997-04-24,1997-05-22,1997-04-29,3,32.07,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,45502607b8706d9874d408d798c3b211,True,True,0.0,252.069999694824
10517,NORTS                                                                                                                                                                                                                                                           ,3,1997-04-24,1997-05-22,1997-04-29,3,32.07,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,45502607b8706d9874d408d798c3b211,True,True,0.0,122.069999694824
10517,NORTS                                                                                                                                                                                                                                                           ,3,1997-04-24,1997-05-22,1997-04-29,3,32.07,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,45502607b8706d9874d408d798c3b211,True,True,0.0,74.0699996948242
10518,TORTU                                                                                                                                                                                                                                                           ,4,1997-04-25,1997-05-09,1997-05-05,2,218.15,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,45502607b8706d9874d408d798c3b211,True,True,0.0,240.649993896484
10518,TORTU                                                                                                                                                                                                                                                           ,4,1997-04-25,1997-05-09,1997-05-05,2,218.15,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,45502607b8706d9874d408d798c3b211,True,True,0.0,393.200000762939
10518,TORTU                                                                                                                                                                                                                                                           ,4,1997-04-25,1997-05-09,1997-05-05,2,218.15,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,45502607b8706d9874d408d798c3b211,True,True,0.0,4170.64999389648
10519,CHOPS                                                                                                                                                                                                                                                           ,6,1997-04-28,1997-05-26,1997-05-01,3,91.76,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,45502607b8706d9874d408d798c3b211,True,True,0.0,1611.76000213623
10519,CHOPS                                                                                                                                                                                                                                                           ,6,1997-04-28,1997-05-26,1997-05-01,3,91.76,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,45502607b8706d9874d408d798c3b211,True,True,0.500000007450581,431.260009765625
10519,CHOPS                                                                                                                                                                                                                                                           ,6,1997-04-28,1997-05-26,1997-05-01,3,91.76,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,45502607b8706d9874d408d798c3b211,True,True,0.800000011920929,586.960014343262
10520,SANTG                                                                                                                                                                                                                                                           ,7,1997-04-29,1997-05-27,1997-05-01,1,13.37,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,45502607b8706d9874d408d798c3b211,True,True,0.0,49.3699998855591
10520,SANTG                                                                                                                                                                                                                                                           ,7,1997-04-29,1997-05-27,1997-05-01,1,13.37,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,45502607b8706d9874d408d798c3b211,True,True,0.0,177.369996070862
10521,CACTU                                                                                                                                                                                                                                                           ,8,1997-04-29,1997-05-27,1997-05-02,2,17.22,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,45502607b8706d9874d408d798c3b211,True,True,0.0,71.2199993133545
10521,CACTU                                                                                                                                                                                                                                                           ,8,1997-04-29,1997-05-27,1997-05-02,2,17.22,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,45502607b8706d9874d408d798c3b211,True,True,0.0,92.2199993133545
10521,CACTU                                                                                                                                                                                                                                                           ,8,1997-04-29,1997-05-27,1997-05-02,2,17.22,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,45502607b8706d9874d408d798c3b211,True,True,0.0,113.719995498657
10522,LEHMS                                                                                                                                                                                                                                                           ,4,1997-04-30,1997-05-28,1997-05-06,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,45502607b8706d9874d408d798c3b211,True,True,5.00000007450581,500.329973220825
10522,LEHMS                                                                                                                                                                                                                                                           ,4,1997-04-30,1997-05-28,1997-05-06,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,45502607b8706d9874d408d798c3b211,True,True,0.0,1005.33000183105
10522,LEHMS                                                                                                                                                                                                                                                           ,4,1997-04-30,1997-05-28,1997-05-06,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,45502607b8706d9874d408d798c3b211,True,True,4.00000005960464,559.129974365234
10522,LEHMS                                                                                                                                                                                                                                                           ,4,1997-04-30,1997-05-28,1997-05-06,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,45502607b8706d9874d408d798c3b211,True,True,8.00000011920929,757.329971313477
10523,SEVES                                                                                                                                                                                                                                                           ,7,1997-05-01,1997-05-29,1997-05-30,2,77.63,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,45502607b8706d9874d408d798c3b211,True,False,0.600000008940697,134.929992675781
10523,SEVES                                                                                                                                                                                                                                                           ,7,1997-05-01,1997-05-29,1997-05-30,2,77.63,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,45502607b8706d9874d408d798c3b211,True,False,1.50000002235174,1291.1300201416
10523,SEVES                                                                                                                                                                                                                                                           ,7,1997-05-01,1997-05-29,1997-05-30,2,77.63,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,45502607b8706d9874d408d798c3b211,True,False,2.5000000372529,1050.13003540039
10523,SEVES                                                                                                                                                                                                                                                           ,7,1997-05-01,1997-05-29,1997-05-30,2,77.63,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,45502607b8706d9874d408d798c3b211,True,False,1.80000002682209,543.829990386963
10524,BERGS                                                                                                                                                                                                                                                           ,1,1997-05-01,1997-05-29,1997-05-07,2,244.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,45502607b8706d9874d408d798c3b211,True,True,0.0,503.689987182617
10524,BERGS                                                                                                                                                                                                                                                           ,1,1997-05-01,1997-05-29,1997-05-07,2,244.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,45502607b8706d9874d408d798c3b211,True,True,0.0,306.789993286133
10524,BERGS                                                                                                                                                                                                                                                           ,1,1997-05-01,1997-05-29,1997-05-07,2,244.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,45502607b8706d9874d408d798c3b211,True,True,0.0,356.53999042511
10524,BERGS                                                                                                                                                                                                                                                           ,1,1997-05-01,1997-05-29,1997-05-07,2,244.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,45502607b8706d9874d408d798c3b211,True,True,0.0,3004.78999328613
